Timestamp,Milliseconds,X,Y,Z
2021-09-27 15:23:31,4,0.041810397,-0.4841484,-0.4816185
2021-09-27 15:23:31,15,-0.19859938,-0.26557592,-0.09360735
2021-09-27 15:23:31,24,-0.038681272,0.021704122,-0.07816147
2021-09-27 15:23:31,35,0.28961024,0.25246024,-0.12662958
2021-09-27 15:23:31,44,0.5055196,0.2748967,-0.16610977
2021-09-27 15:23:31,54,0.778419,0.1773613,-0.20765387
2021-09-27 15:23:32,65,0.9308139,-0.05505923,-0.23701435
2021-09-27 15:23:32,74,1.04273,-0.17816022,-0.23275341
2021-09-27 15:23:32,84,1.1541799,-0.34873065,-0.23914482
2021-09-27 15:23:32,94,1.1882675,-0.48042008,-0.25831902
2021-09-27 15:23:32,105,1.1413972,-0.523562,-0.24713406
2021-09-27 15:23:32,114,1.0486554,-0.47875565,-0.20179509
2021-09-27 15:23:32,125,0.94412935,-0.34926328,-0.12236864
2021-09-27 15:23:32,134,0.89619386,-0.24799956,-0.09147689
2021-09-27 15:23:32,144,0.7816147,0.16830681,0.0017975807
2021-09-27 15:23:32,154,0.7032535,0.41237834,0.0711043
2021-09-27 15:23:32,165,0.5929353,0.6906039,0.15106335
2021-09-27 15:23:32,174,0.50445443,0.92195916,0.1942053
2021-09-27 15:23:32,185,0.4607133,0.9959929,0.17769419
2021-09-27 15:23:32,195,0.44153908,0.8771528,0.13288783
2021-09-27 15:23:32,204,0.4324846,0.5669703,0.02789579
2021-09-27 15:23:32,214,0.41757134,0.33028883,-0.032822493
2021-09-27 15:23:32,225,0.3312209,-0.058787547,-0.07283531
2021-09-27 15:23:32,234,0.24540305,-0.25013003,-0.067509145
2021-09-27 15:23:32,244,0.05778889,-0.46490765,0.01884131
2021-09-27 15:23:32,255,-0.1207708,-0.47769043,0.11211578
2021-09-27 15:23:32,264,-0.21990404,-0.3822855,0.18728128
2021-09-27 15:23:32,274,-0.26044947,-0.04653737,0.26670772
2021-09-27 15:23:32,284,-0.22469759,0.3985303,0.30399087
2021-09-27 15:23:32,294,-0.21138218,0.79559594,0.27629483
2021-09-27 15:23:32,304,-0.25618854,0.9059141,0.19047698
2021-09-27 15:23:32,315,-0.33927673,0.787074,0.0838871
2021-09-27 15:23:32,324,-0.40645298,0.6191667,0.06364767
2021-09-27 15:23:32,334,-0.48747727,0.48434815,0.103061296
2021-09-27 15:23:32,344,-0.5215647,0.38255182,0.21337949
2021-09-27 15:23:32,354,-0.48428157,0.31271246,0.29919732
2021-09-27 15:23:32,364,-0.37662646,0.24553621,0.34240583
2021-09-27 15:23:32,374,-0.2742975,0.27063575,0.48468104
2021-09-27 15:23:32,385,-0.17143594,0.545133,0.5422702
2021-09-27 15:23:32,394,-0.15758792,0.57282907,0.48627886
2021-09-27 15:23:32,404,-0.17569686,0.50991374,0.39193916
2021-09-27 15:23:32,415,-0.11704248,0.5643072,0.2571206
2021-09-27 15:23:32,424,-0.014713531,0.5200334,0.20539024
2021-09-27 15:23:32,434,0.05352796,0.44972807,0.20645547
2021-09-27 15:23:32,444,0.08548495,0.24660145,0.2171078
2021-09-27 15:23:32,454,0.03808208,-0.07476604,0.20485763
2021-09-27 15:23:32,464,-0.052529305,-0.3178389,0.27416435
2021-09-27 15:23:32,474,-0.10745538,-0.45532054,0.30239302
2021-09-27 15:23:32,484,-0.09307474,-0.7244916,0.2944038
2021-09-27 15:23:32,494,-0.039213892,-0.8278858,0.2949364
2021-09-27 15:23:32,504,0.19899884,-1.0608389,0.24060951
2021-09-27 15:23:32,514,0.354656,-0.9009208,0.20645547
2021-09-27 15:23:32,526,0.41224518,-0.6792192,0.1782268
2021-09-27 15:23:32,534,0.41810396,-0.5203663,0.17130278
2021-09-27 15:23:32,545,0.42076704,-0.36470917,0.16331354
2021-09-27 15:23:32,554,0.47828963,-0.28315225,0.16810709
2021-09-27 15:23:32,565,0.5081827,-0.24959742,0.1814225
2021-09-27 15:23:32,574,0.54173756,-0.21337949,0.13288783
2021-09-27 15:23:32,584,0.55398774,-0.27036947,0.094006814
2021-09-27 15:23:32,594,0.5577161,-0.39833057,0.101463445
2021-09-27 15:23:32,605,0.5167046,-0.5875426,0.12702903
2021-09-27 15:23:32,615,0.46870252,-0.6562501,0.123833336
2021-09-27 15:23:32,624,0.4223649,-0.678154,0.13075735
2021-09-27 15:23:32,634,0.34347108,-0.692002,0.14460538
2021-09-27 15:23:32,645,0.2917407,-0.7234264,0.12649642
2021-09-27 15:23:32,654,0.22037008,-0.7591783,0.12063764
2021-09-27 15:23:32,665,0.16917232,-0.76876533,0.13608351
2021-09-27 15:23:32,674,0.1233673,-0.7463289,0.15851998
2021-09-27 15:23:32,685,0.09187635,-0.664772,0.18568343
2021-09-27 15:23:32,694,0.10252868,-0.55072546,0.17875941
2021-09-27 15:23:32,705,0.09134373,-0.44839653,0.1526612
2021-09-27 15:23:32,714,0.06418029,-0.39460227,0.15372644
2021-09-27 15:23:32,725,-0.006191667,-0.35299158,0.14034446
2021-09-27 15:23:32,734,-0.027496327,-0.3268934,0.14034446
2021-09-27 15:23:32,745,-0.096270435,-0.39833057,0.10519176
2021-09-27 15:23:32,754,-0.15652268,-0.5363448,0.108920075
2021-09-27 15:23:32,765,-0.1794252,-0.5880752,0.14733504
2021-09-27 15:23:32,774,-0.18262088,-0.50119215,0.14354014
2021-09-27 15:23:32,785,-0.33022225,-0.43348327,0.054060575
2021-09-27 15:23:32,794,-0.44167224,-0.5161054,0.0028628136
2021-09-27 15:23:32,804,-0.5466643,-0.74419844,-0.0045938175
2021-09-27 15:23:32,815,-0.63301474,-1.0666977,0.011384678
2021-09-27 15:23:32,824,-0.595665,-1.0709586,-0.056324195
2021-09-27 15:23:32,835,-0.4197684,-0.94086707,-0.17782734
2021-09-27 15:23:32,845,-0.2444044,-0.7543181,-0.2151105
2021-09-27 15:23:32,855,-0.06644391,-0.5714975,-0.30945018
2021-09-27 15:23:32,865,-0.054127153,-0.40951553,-0.36490887
2021-09-27 15:23:32,875,-0.05146407,-0.34926328,-0.35425657
2021-09-27 15:23:32,884,-0.057322852,-0.32209983,-0.29400432
2021-09-27 15:23:32,895,-0.06644391,-0.3300891,-0.24074267
2021-09-27 15:23:32,904,-0.082422405,-0.34233928,-0.20765387
2021-09-27 15:23:32,915,-0.074433155,-0.3236977,-0.20605601
2021-09-27 15:23:32,925,-0.04507267,-0.18348639,-0.22582941
2021-09-27 15:23:32,934,-0.0077895164,-0.064646326,-0.28921077
2021-09-27 15:23:32,944,0.033821147,0.038215235,-0.34360424
2021-09-27 15:23:32,954,0.051397495,0.0862173,-0.39313757
