,ax,ay,az
501,0.31585258,5.85763,-11.366207
502,0.5096712,5.560621,-7.8664045
503,0.9625129,4.703093,-4.3378882
504,0.11694921,3.9915273,-1.3770695
505,-0.5276174,3.112464,0.055334024
506,-0.6520442,2.461018,0.33080772
507,-0.47706902,1.768595,0.84107715
508,-0.20877378,0.97567344,1.5454643
509,4.462315,-9.212367,56.107803
510,-0.21355942,-7.4997044,21.245872
511,1.3698909,0.27846473,-33.936806
512,-1.5023935,-5.916254,-2.3832514
513,-7.4937224,-8.350054,-1.4584254
514,-2.4702902,-11.624632,-13.007384
515,-25.996523,-43.944786,-33.43132
516,-40.905903,-64.500626,-23.588146
517,-9.774082,-34.38187,5.7110696
518,-5.265705,-24.25365,-5.8040905
519,-2.611467,-21.518055,-15.177674
520,2.1194427,-22.66063,-13.361821
521,6.1414785,-21.987648,-9.895518
522,9.502497,-21.4702,-8.343174
523,7.245766,-23.276482,-4.3378882
524,5.212166,-26.404799,0.6879365
525,3.8994036,-25.398914,10.768001
526,3.3340993,-23.199612,17.128124
527,-0.33589247,-21.807886,20.1033
528,-3.0810583,-19.127327,19.049261
529,-11.003096,-15.694524,25.248766
530,-15.861124,-10.692926,23.157738
531,-16.790436,-7.1018977,15.063118
532,-17.966808,-4.4165525,11.165808
533,-14.085949,-1.5083755,15.257236
534,-13.343276,-0.72502524,16.4695
535,3.1160533,3.1076784,18.812073
536,5.145167,-3.566203,8.027621
537,5.212166,-4.6298127,-0.4860421
538,3.3460634,-5.3700924,-6.582655
539,1.654936,-5.2980084,-6.5898337
540,1.7386848,-3.2763724,-2.2489543
541,1.7841483,-1.3648062,-2.9318058
542,1.0749756,-0.0041874396,-2.6922245
543,0.44027936,1.1362916,-1.1470593
544,0.6343971,1.7757735,-0.63918275
545,1.3722838,2.0991037,-0.91226363
546,2.2082763,1.3636098,0.2015953
547,2.8597221,-2.44038,2.5154548
548,3.1280174,-4.272983,1.4736797
549,5.466104,-8.177471,-3.094817
550,0.33738798,-22.140787,-6.1657057
551,-20.285454,-58.677097,-13.321143
552,-35.12574,-77.546295,21.212372
553,-11.666506,-57.900925,10.485349
554,-14.85255,-26.277979,9.725926
555,-16.687546,-20.36352,13.3384905
556,-16.323538,-14.92553,2.882155
557,-12.504891,-12.5686,1.3034902
558,-9.505787,-6.8192453,2.664109
559,-7.783553,-6.263512,2.6545377
560,5.2624154,-8.292626,-4.927121
561,4.357031,-8.46491,-4.898407
562,0.57936215,-5.3123655,-5.200202
563,-1.2053844,-1.6043876,-3.8973098
564,-1.3420744,1.279861,-4.167998
565,-1.3971093,3.9580278,-3.8706896
566,-1.34686,6.3607206,-2.0264218
567,-0.5204389,7.292725,-6.613762
568,-0.56590253,6.54766,-10.856236
569,0.23419751,6.2291155,-10.793724
570,1.8272192,5.6757755,-10.307383
571,0.6583253,4.156931,-9.057133
572,0.8787641,3.7881374,-7.004091
573,0.95054877,3.3472598,-4.520042
574,0.4019942,2.544767,-1.5544374
575,0.0041874396,1.782952,-0.5243273
576,-0.1585245,1.1793624,0.33559337
577,-0.37417763,0.56111693,1.8329022
578,8.932407,-12.158829,74.76135
579,2.3207388,-15.668202,38.551064
580,-2.1131616,-15.387943,-27.516863
581,0.16002001,-7.9977107,-13.292429
582,-6.430113,-10.1802635,-3.9260237
583,-11.846267,-13.162619,-10.415359
584,-11.704791,-20.552551,-17.472391
585,-24.741188,-39.838703,-16.966908
586,-25.066912,-36.130726,-7.981559
587,-8.368,-20.229221,-0.22013968
588,-4.721936,-16.08276,-6.8075805
589,-3.7447674,-16.178473,-9.270393
590,-1.4306089,-17.088642,-10.992627
591,0.24137598,-19.817358,-9.404391
592,1.1805589,-22.696522,-8.738588
593,1.0103694,-24.898216,-6.719046
594,1.1231312,-27.209684,-5.4780684
595,-0.6113662,-29.049465,-1.1470593
596,0.4761717,-28.179974,3.1025937
597,-4.4464626,-26.658735,25.088446
598,-3.6056845,-21.956541,29.50799
599,-7.1389866,-15.328123,30.466314
600,-13.959129,-12.067902,23.28695
601,-16.73301,-8.455338,17.877974
602,-14.70898,-4.5891347,15.408282
603,-12.929019,-1.6737795,12.806685
604,-4.796413,1.4763715,12.557533
605,0.7612167,1.1793624,11.477174
606,3.4752758,-1.5681962,5.2537413
607,5.621638,-3.2213376,1.4087744
608,6.3810596,-2.4906292,2.134697
609,6.3810596,-2.4906292,2.134697
610,1.7578273,-2.2151556,-0.6056832
611,0.9290134,-0.79710907,-0.39720857
612,0.5985048,0.032004002,-1.4464613
613,0.38524446,0.5395815,-1.5113666
614,0.2653042,0.8919246,-0.9699905
615,0.2533401,1.0450653,-0.39720857
616,0.4354937,1.1769696,0.2638087
617,1.0510473,0.887139,0.65922266
618,1.9136599,-2.196013,2.4915266
619,1.5637096,-4.4285164,2.065305
620,2.835794,-9.914362,0.06011967
621,-4.9519463,-32.884563,2.0916262
622,-24.655046,-77.65906,11.783754
623,-22.412672,-74.860954,-7.4808607
624,-8.933304,-38.173897,0.36670008
625,-10.782657,-21.369402,6.9448686
626,-13.896915,-14.923138,2.2304099
627,-16.73301,-14.398511,-1.3674982
628,-11.9611225,-7.245766,2.5468607
629,-6.578468,-6.0215383,1.8735801
630,-5.2082777,-6.131907,1.2029916
631,-5.2082777,-6.131907,1.2029916
632,2.5411777,-7.0301127,-6.8988066
633,-0.9729815,-3.0008986,-5.9380884
634,-1.6031911,-2.2103698,-6.0676003
635,-1.4736797,3.8814573,-4.0648074
636,-2.4631119,5.855237,-2.646761
637,-2.5061827,7.3166533,-2.1460629
638,-3.1073792,6.7968125,-7.2149587
639,-1.8161523,7.1919274,-8.9013
640,-1.2556337,6.399006,-9.435498
641,0.17916259,6.200402,-7.713264
642,-0.23030917,5.139185,-4.9582276
643,0.47138608,3.8982072,-4.1030927
644,0.12412767,2.7843482,-2.3688943
645,-0.25214368,1.9435701,-0.8333005
646,-0.40289152,1.3396816,0.28773692
647,-0.11306087,0.7432705,1.2628121
648,0.04995017,0.20907287,2.0557337
649,12.930514,-8.632706,69.92246
650,5.276772,-9.24826,36.75914
651,4.08395,-5.358128,-35.16552
652,1.788934,-4.0405803,-13.3355
653,-1.8882362,-7.042077,-3.106781
