,gx,gy,gz
501,-3.261211,1.196989,1.6439874
502,-3.0459006,-0.17975807,1.7132276
503,-1.0455263,-2.326136,1.4243497
504,-1.0455263,-2.326136,1.4243497
505,-0.13302097,-1.0133694,0.7517216
506,-0.13302097,-1.0133694,0.7517216
507,-0.13302097,-1.0133694,0.7517216
508,-0.13302097,-1.0133694,0.7517216
509,-0.22469759,-0.38015503,-0.1767621
510,-0.22469759,-0.38015503,-0.1767621
511,-0.22469759,-0.38015503,-0.1767621
512,1.4957869,0.9725577,-0.9634367
513,1.4957869,0.9725577,-0.9634367
514,1.4957869,0.9725577,-0.9634367
515,1.4957869,0.9725577,-0.9634367
516,1.9792695,1.2380005,-0.83714
517,3.4481592,1.3739508,-0.6186341
518,3.4481592,1.3739508,-0.6186341
519,3.8788464,1.233207,-0.78654146
520,3.847422,2.5950408,-1.7182208
521,3.847422,2.5950408,-1.7182208
522,3.9406965,2.7154787,-1.643588
523,3.9406965,2.7154787,-1.643588
524,4.024916,2.2144864,-1.5129638
525,3.8921618,0.6810168,-1.0637017
526,3.8415632,0.2290251,-0.90910983
527,3.8953574,-0.7175676,-0.7881393
528,4.000882,-1.6108986,-0.78334576
529,4.000882,-1.6108986,-0.78334576
530,3.8351717,-1.8869938,-0.5994599
531,3.3698647,-1.5176241,-0.27909106
532,3.053224,-1.0053803,-0.22203451
533,2.542112,0.39959553,-0.49972743
534,2.542112,0.39959553,-0.49972743
535,2.4573593,1.0429296,-0.59839463
536,2.3421812,3.198362,-0.81370485
537,2.3421812,3.198362,-0.81370485
538,2.3421812,3.198362,-0.81370485
539,2.3347244,4.22811,-0.88780516
540,2.3347244,4.22811,-0.88780516
541,2.3304636,4.4392257,-0.7822805
542,1.5192887,3.4153368,-0.6575151
543,1.5192887,3.4153368,-0.6575151
544,1.5192887,3.4153368,-0.6575151
545,0.84286565,3.1759923,-0.5029897
546,0.16597661,3.5187309,-0.23275341
547,0.16597661,3.5187309,-0.23275341
548,-0.31104803,3.5437639,-0.21084957
549,-1.2006508,2.7447727,-0.6154384
550,-1.2006508,2.7447727,-0.6154384
551,-2.8731997,1.1633676,-1.4244828
552,-3.3188,0.60372084,-1.587064
553,-3.3448982,0.41610664,-1.5732161
