,gx,gy,gz
501,3.1230636,3.48724,-0.59573156
502,3.1230636,3.48724,-0.59573156
503,2.8885126,3.3369756,-0.54240334
504,2.8885126,3.3369756,-0.54240334
505,0.98680526,4.042626,-0.0920095
506,0.98680526,4.042626,-0.0920095
507,-1.7586998,3.2010252,-1.2518486
508,-1.7586998,3.2010252,-1.2518486
509,-1.7586998,3.2010252,-1.2518486
510,-1.7586998,3.2010252,-1.2518486
511,-0.4752271,-1.1365371,-1.4228851
512,-0.4752271,-1.1365371,-1.4228851
513,-0.4752271,-1.1365371,-1.4228851
514,-0.4752271,-1.1365371,-1.4228851
515,0.61956614,1.6414576,0.17023756
516,2.1550996,3.3492258,0.61637044
517,2.1550996,3.3492258,0.61637044
518,3.876716,2.6381826,0.5582487
519,3.876716,2.6381826,0.5582487
520,-0.16824023,-1.2190926,-0.830216
521,0.204325,-2.8383799,0.36956927
522,0.204325,-2.8383799,0.36956927
523,0.204325,-2.8383799,0.36956927
524,0.204325,-2.8383799,0.36956927
525,-3.9994173,-5.227831,0.6440665
526,-3.9994173,-5.227831,0.6440665
527,-2.9547567,-2.5265996,0.5875426
528,-2.9547567,-2.5265996,0.5875426
529,-2.9547567,-2.5265996,0.5875426
530,-2.9547567,-2.5265996,0.5875426
531,-4.603338,-4.0461545,0.66324073
532,-4.603338,-4.0461545,0.66324073
533,-4.603338,-4.0461545,0.66324073
534,-4.603338,-4.0461545,0.66324073
535,-3.0725315,-1.4057081,2.031466
536,-3.0725315,-1.4057081,2.031466
537,-3.0725315,-1.4057081,2.031466
538,-3.0725315,-1.4057081,2.031466
539,-2.878526,1.6446532,0.66483855
540,-2.878526,1.6446532,0.66483855
541,-2.878526,1.6446532,0.66483855
542,-2.878526,1.6446532,0.66483855
543,-3.896556,-1.6295402,0.03854812
544,-3.896556,-1.6295402,0.03854812
545,-3.896556,-1.6295402,0.03854812
546,-3.896556,-1.6295402,0.03854812
547,-3.559676,-2.1971762,0.34027538
548,-3.559676,-2.1971762,0.34027538
549,-3.4094114,-2.106565,0.47509393
550,-3.140773,-1.4195561,0.87429
551,-3.140773,-1.4195561,0.87429
552,-2.8758628,-0.29060888,1.3561748
553,-2.5150151,0.66770136,2.1652193
554,-2.5150151,0.66770136,2.1652193
555,-2.091252,1.2007173,2.517545
556,-2.091252,1.2007173,2.517545
557,-1.1063111,-3.285578,1.1498525
558,-1.1063111,-3.285578,1.1498525
559,-0.7657028,-1.4057081,0.30984965
560,-0.7657028,-1.4057081,0.30984965
561,-0.11970556,-0.22243397,0.048667833
562,-0.11970556,-0.22243397,0.048667833
563,-0.11970556,-0.22243397,0.048667833
564,-0.24227394,-0.15951864,0.16650924
565,-0.061583783,0.29673398,-0.006191667
566,-0.061583783,0.29673398,-0.006191667
567,1.1642997,0.07070484,-0.26577565
568,1.1642997,0.07070484,-0.26577565
569,3.4407027,-0.2394777,-1.8732789
570,3.4407027,-0.2394777,-1.8732789
571,3.4407027,-0.2394777,-1.8732789
572,3.4407027,-0.2394777,-1.8732789
573,3.4407027,-0.2394777,-1.8732789
574,3.5153356,3.0011609,-3.0331178
575,3.5153356,3.0011609,-3.0331178
576,3.5153356,3.0011609,-3.0331178
577,3.7600062,2.5267992,-2.8987653
578,4.1911592,-0.5608452,-1.3035123
579,4.1911592,-0.5608452,-1.3035123
580,4.1911592,-0.5608452,-1.3035123
581,4.1911592,-0.5608452,-1.3035123
582,4.1911592,-0.5608452,-1.3035123
583,2.7558243,-0.801255,-0.8174332
584,2.7558243,-0.801255,-0.8174332
585,2.7558243,-0.801255,-0.8174332
586,2.7558243,-0.801255,-0.8174332
587,2.7558243,-0.801255,-0.8174332
588,2.959417,-0.055591848,-0.9218926
589,3.219001,2.9062886,-1.3371338
590,3.219001,2.9062886,-1.3371338
591,3.219001,2.9062886,-1.3371338
592,3.219001,2.9062886,-1.3371338
593,3.4887047,4.419985,-0.85791206
594,3.4887047,4.419985,-0.85791206
595,3.4887047,4.419985,-0.85791206
596,3.4887047,4.419985,-0.85791206
597,2.7318566,4.310732,-0.53281623
598,2.7318566,4.310732,-0.53281623
599,1.3209555,4.967914,-0.22476417
600,1.3209555,4.967914,-0.22476417
601,1.3209555,4.967914,-0.22476417
602,-0.6148392,0.17363298,-1.2587725
603,-0.6148392,0.17363298,-1.2587725
604,-0.6148392,0.17363298,-1.2587725
605,-0.6148392,0.17363298,-1.2587725
606,-0.24546963,-1.1156985,-1.20864
607,0.10412653,-1.9744095,0.012449911
608,0.10412653,-1.9744095,0.012449911
609,1.0870037,2.2437801,0.36530834
610,1.0870037,2.2437801,0.36530834
611,2.8757298,3.0304549,0.5981949
612,4.262064,1.3755487,0.46337637
613,4.262064,1.3755487,0.46337637
614,-0.51890165,-0.8710943,-0.4922708
615,-1.507105,0.46890226,0.33654705
616,-1.507105,0.46890226,0.33654705
617,-1.6734145,-4.282836,0.17662895
618,-1.6734145,-4.282836,0.17662895
619,-1.6734145,-4.282836,0.17662895
620,-3.4152703,-3.2402391,-0.011517832
621,-2.5832567,-2.6385157,0.73041695
622,-2.5832567,-2.6385157,0.73041695
623,-2.5832567,-2.6385157,0.73041695
624,-2.5832567,-2.6385157,0.73041695
625,-4.5606623,-4.0711875,1.0155666
626,-4.5606623,-4.0711875,1.0155666
627,-4.5606623,-4.0711875,1.0155666
628,-4.5606623,-4.0711875,1.0155666
629,-2.8401775,-0.33115432,1.3001835
630,-2.8401775,-0.33115432,1.3001835
631,-2.8401775,-0.33115432,1.3001835
632,-2.8401775,-0.33115432,1.3001835
633,-3.3704638,0.90005535,0.5065183
634,-3.3704638,0.90005535,0.5065183
635,-3.3704638,0.90005535,0.5065183
636,-3.3704638,0.90005535,0.5065183
637,-3.3704638,0.90005535,0.5065183
638,-3.806477,-1.0560454,0.46710467
639,-3.806477,-1.0560454,0.46710467
640,-3.806477,-1.0560454,0.46710467
641,-3.5916994,-1.5724837,0.7048514
642,-3.5916994,-1.5724837,0.7048514
643,-3.5916994,-1.5724837,0.7048514
644,-3.4094114,-1.6609646,0.8247567
645,-3.4094114,-1.6609646,0.8247567
646,-3.4094114,-1.6609646,0.8247567
647,-2.9126134,1.3291445,2.1940472
648,-2.9126134,1.3291445,2.1940472
649,-0.85737944,-2.1939805,1.1882675
650,-0.85737944,-2.1939805,1.1882675
651,-0.85737944,-2.1939805,1.1882675
652,-0.85737944,-2.1939805,1.1882675
653,-0.745996,-1.6614972,0.30399087
654,-0.745996,-1.6614972,0.30399087
655,-0.745996,-1.6614972,0.30399087
656,-0.14740162,-0.2719673,-0.0019307348
657,-0.28281936,0.07123746,-0.04513925
658,0.15372644,0.14214203,-0.2897434
659,0.15372644,0.14214203,-0.2897434
660,0.15372644,0.14214203,-0.2897434
661,1.5704198,-0.08222267,-0.38674617
662,1.5704198,-0.08222267,-0.38674617
663,2.0773375,-0.3236977,-0.7087129
664,2.5719385,-0.35086113,-1.1483878
665,3.6203275,0.028628137,-2.1536348
666,3.6203275,0.028628137,-2.1536348
667,3.278188,2.43459,-3.0304549
668,3.278188,2.43459,-3.0304549
669,3.278188,2.43459,-3.0304549
670,3.278188,2.43459,-3.0304549
671,4.0329056,-0.23681462,-1.8498437
