,ax,ay,az
501,-4.0920258,-11.900105,-3.882654
502,-1.7898313,-9.437592,-4.6301117
503,0.55752766,-7.207481,-2.6826532
504,1.396212,-6.6011996,-1.8681962
505,3.9400816,-5.494519,-1.7410775
506,4.9845486,-4.900501,-2.5004997
507,5.3653064,-4.256233,-2.9557343
508,4.8649077,-3.5231323,-2.4239295
509,4.2945185,-2.4020948,-2.7424738
510,3.4680972,-1.462912,-3.4492538
511,2.1843479,0.19710876,-4.8936214
512,1.1709876,1.5888343,-4.4985065
513,-0.48424748,2.3721845,-4.340281
514,-1.9002002,3.0765717,-4.924728
515,-2.7912276,3.4094732,-5.423033
516,-4.1662035,3.6011982,-4.699803
517,-3.0499516,3.5605202,-2.359323
518,-1.076172,2.7532415,-2.2034905
519,-0.4459623,0.043968115,-2.9413772
520,-1.2604194,-4.313661,2.3623142
521,-2.3048863,-9.660423,14.335101
522,-3.382853,-16.267006,25.387848
523,-3.8285162,-23.987747,23.265415
524,-5.9964137,-31.287054,19.57628
525,-4.5281177,-31.492836,19.10669
526,1.055833,-21.822243,12.868899
527,1.4560326,-12.513266,7.704291
528,0.27008986,-6.6828547,6.448956
529,-0.7645068,-0.20757736,2.376671
530,-3.679862,0.76719874,-2.7927232
531,-11.117951,-4.2634115,-8.441579
532,-13.405788,-11.301301,-8.1347
533,-11.886945,-16.1354,3.653541
534,-7.3953176,-23.218754,12.531212
535,-3.9649072,-26.131718,13.997115
536,10.082158,-21.482164,-9.926624
537,9.404391,-13.083356,-15.263816
538,3.5162528,-8.62792,-1.2454642
539,0.89312106,-6.9415784,9.119945
540,1.5469599,-6.1196437,1.0591232
541,2.926721,-5.621638,-11.560325
542,2.7831519,-5.130511,-13.469498
543,0.4426722,-5.2740803,-9.356535
544,-1.0184451,-6.426523,-4.6779685
545,-1.8858434,-7.7967134,-2.1843479
546,-0.89401835,-9.495019,-0.799801
547,-0.050847482,-11.514562,1.6411772
548,1.2882359,-12.702599,1.8281165
549,2.6823542,-13.117155,1.3393825
550,4.205984,-13.143476,1.2987045
551,4.6301117,-12.364911,0.90089774
552,3.6287155,-9.08794,0.4746762
553,0.83090764,-7.413264,0.3260221
554,0.18394823,-7.0875406,0.5512465
555,-0.48424748,-4.7662034,1.0950154
556,-1.1072787,-4.1721854,-0.023629123
557,-1.3588241,-4.1817565,-1.274178
558,-1.971985,-4.3519464,-5.22413
559,-2.853441,-5.29083,-7.1072817
560,-3.3349965,-7.0540414,-4.8122654
561,-3.4573295,-9.5404825,0.09840483
562,-3.8141594,-12.01496,3.054438
563,-3.7208393,-14.535201,6.233303
564,-0.71425754,-12.946965,10.588539
565,2.4332016,-10.402797,11.268699
566,4.955835,-10.728819,2.9036903
567,7.85444,-12.520445,-4.764409
568,7.7847495,-13.811671,-2.606083
569,3.350849,-13.902898,5.390132
570,-0.40528435,-13.260724,8.252846
571,1.9830518,-12.386446,4.721936
572,6.218348,-11.430513,-0.006879365
573,9.075976,-11.351551,-2.0718853
574,10.848759,-12.503695,-1.3316058
575,9.758828,-13.907683,3.272484
576,6.3595243,-15.297016,5.8453665
577,2.8860433,-16.719849,4.63071
578,1.9639091,-17.306688,4.063013
579,2.7903304,-16.683956,5.5986066
580,5.439783,-15.117255,4.6788654
581,7.0878396,-13.536198,0.1274178
582,5.6793647,-12.798311,-3.7749767
583,2.1795623,-13.040285,-4.912764
584,-0.005383851,-14.671592,-3.880261
585,-2.1035903,-17.177475,-2.876771
586,-3.804588,-19.431515,-2.9222345
587,-5.0718865,-21.07957,-3.1618161
588,-6.59761,-22.021147,-1.1207383
589,-5.948557,-19.469799,1.1907284
590,-5.1843495,-18.046967,1.8951155
591,-4.4488554,-16.66242,1.2221341
592,-3.9891346,-15.70888,0.46031925
593,-3.071487,-14.32194,-0.035593238
594,-2.4439692,-12.844073,-1.1398809
595,-2.134996,-11.48824,-3.9403806
596,-0.42203408,-9.830314,-3.923631
597,0.9816555,-8.136793,-2.0670996
598,1.1853445,-7.1952176,-1.559223
599,3.8467615,-6.1124654,-2.088635
600,4.634897,-5.5447683,-3.0924242
601,4.723432,-5.0802617,-3.5593238
602,4.2370906,-4.054937,-3.8730826
603,3.525824,-2.9769704,-3.9930227
604,2.7305098,-2.0521445,-4.000201
605,1.9734805,-0.7178468,-3.85394
606,1.2236297,0.2330011,-4.9606204
607,-0.32153556,1.6896319,-4.4985065
608,-1.4377873,2.1637099,-3.734299
609,-2.6596224,2.896811,-3.8778682
610,-3.301497,3.1962128,-3.5784662
611,-4.1255255,3.2515469,-2.5339992
612,-4.2981076,3.0023942,-0.43579283
613,-2.4678974,1.5768701,1.1428719
614,-0.25932217,-0.85214394,0.112761766
615,0.0017946169,-4.7709894,3.7995033
616,-1.5263218,-10.055538,14.75893
617,-2.324029,-14.825032,23.04976
618,-2.1158533,-23.801107,21.981365
619,-5.0309095,-30.6712,21.001804
620,-3.0092735,-29.24119,19.662722
621,1.0486546,-20.401804,11.599208
622,0.28923243,-10.997114,8.832506
623,-3.560221,-5.9377894,11.374283
624,-4.6788654,-6.2347984,8.085049
625,-7.970193,-8.881859,-3.377469
626,-9.742975,-14.597415,-7.945667
627,-6.7989063,-16.480267,4.5206404
628,-2.3889344,-17.814564,5.787939
629,1.7482561,-16.087545,3.667898
630,4.8505507,-11.38505,-12.863516
631,3.2862427,-7.286444,-14.935699
632,-2.1661026,-6.469594,-0.7112665
633,-3.7878382,-7.5068827,8.430213
634,-2.0629122,-8.373981,0.6158527
635,1.8583258,-7.870891,-12.583256
636,2.457429,-8.258827,-11.042876
637,2.0045872,-9.619745,-7.3322067
638,2.457429,-10.697712,-3.4085758
639,2.8716862,-11.425728,0.9176475
640,3.9185462,-11.964711,3.828217
641,4.222734,-12.396018,3.9984066
642,4.0094733,-12.295519,2.4340987
643,4.0624146,-11.674881,1.1715858
644,4.2394834,-10.819746,0.4866403
645,3.1136606,-8.989535,-0.13369897
646,2.4598217,-8.017152,-0.030807592
647,0.5721837,-6.6035924,-0.37567315
648,-0.73818576,-5.573482,0.34037903
649,-0.9586246,-4.9196434,0.33080772
650,-0.28085756,-4.3208394,-0.40917268
651,-0.2425724,-4.1793637,-2.0312073
652,-0.56590253,-4.692026,-2.5004997
653,-1.2532408,-5.2573304,-3.3990045
654,-2.1083758,-5.8971114,-3.5760734
655,-3.2249267,-7.1545396,-0.4860421
656,-4.2598224,-9.504591,3.2581272
657,-5.500501,-12.285948,3.409174
658,-6.3388863,-14.913567,2.4029922
659,-3.641577,-15.1244335,6.439385
660,1.218844,-12.398411,11.489138
661,4.3737807,-10.625628,5.5627146
662,6.960721,-11.842677,-3.9738803
663,8.85823,-13.536198,-4.5822554
664,5.9955163,-14.183157,3.3589249
665,3.1112676,-13.579268,6.8635125
666,4.1461635,-12.73849,6.5641108
667,7.0758758,-11.833106,4.484748
668,9.236594,-11.382657,-1.1590235
669,9.234201,-11.646167,-4.148556
670,9.399606,-13.009178,-0.15792629
671,7.0232334,-14.743676,4.944768
672,2.8908288,-16.966608,5.919544
673,0.85244304,-16.861324,5.620142
674,0.47856453,-15.641882,7.77129
675,2.4454648,-14.1879425,5.624928
676,5.56421,-13.126726,1.1380863
677,7.0806613,-12.261721,-3.4899318
678,5.236094,-11.95514,-4.814658
679,2.3973093,-12.937394,-3.7271204
680,-1.7012969,-17.194225,-2.8863423
681,-3.1265218,-20.164616,-4.182355
682,-4.6357946,-21.827028,-4.6301117
683,-6.2790656,-22.519453,-1.2020943
684,-5.2609196,-20.12633,1.9381863
685,-4.813163,-18.550058,2.7358935
686,-4.7339005,-17.024036,1.8903298
687,-4.2717867,-16.161722,0.4316054
688,-4.10399,-15.035899,-0.5602196
689,-4.154239,-13.610375,-1.7075781
690,-3.9577286,-11.727523,-3.7893338
691,-2.0054846,-9.140582,-4.3857446
692,0.15284155,-6.8479595,-3.3750763
693,0.7085746,-5.8417773,-2.2154546
694,2.8381867,-5.2166524,-1.9830518
695,4.1030927,-4.6226344,-1.9351953
696,4.5966125,-3.716951,-1.9950159
697,4.7306104,-3.0176485,-1.9328024
698,4.2538404,-2.2342982,-2.5148566
699,4.0672,-1.3336995,-3.2192438
700,3.2333016,-0.48065826,-3.5593238
701,1.4823537,0.32183465,-4.1703906
702,-0.3047858,1.172184,-4.246961
703,-2.1254246,1.9674984,-4.2014976
704,-3.0930223,2.597409,-4.77398
705,-3.2033913,2.8298118,-4.380959
706,-2.6691937,2.4586253,-3.353242
707,-1.931307,2.0297117,-2.7305098
708,-1.1766706,0.6762715,-3.8874395
709,-1.3875381,-2.6054847,-1.0824531
710,-2.312065,-7.430013,8.743972
711,-2.065305,-13.723137,25.56043
712,-2.1254246,-22.054646,27.914968
713,-3.0188448,-30.422049,22.570599
714,-2.9036903,-31.830822,21.540787
715,1.8990039,-24.828526,14.679967
716,3.0466614,-15.529419,7.581958
717,1.6716857,-9.341879,5.471488
718,-0.7262217,-1.5753746,3.0448668
719,-2.3312075,-0.36580276,-1.2574283
720,-11.094023,-5.8636117,-5.906982
721,-13.084553,-12.6116705,-5.298607
722,-11.027024,-16.710278,2.92044
723,-7.036095,-23.884857,10.8759775
724,2.114657,-23.621347,4.985446
725,9.758828,-15.888641,-12.561721
726,5.3772707,-9.200403,-12.120843
727,2.0021944,-6.402595,-3.51386
728,-0.85812604,-5.918647,7.835896
729,-0.05802595,-5.8827543,0.005084748
730,2.0021944,-4.8095737,-15.649359
731,0.552742,-5.42752,-15.821941
732,-0.4651049,-6.24437,-10.506286
733,-0.71425754,-8.330911,-5.7343993
734,-0.07956135,-10.537093,-2.9509485
735,1.3217354,-13.145868,1.6387844
736,2.7113671,-15.114862,5.3733826
737,4.0791645,-15.162719,5.0715876
738,5.415855,-13.625031,2.7191439
739,5.6001024,-12.352947,1.346561
740,4.2921257,-10.49163,-0.37567315
741,2.0739791,-7.739286,-1.911267
742,-0.46271208,-5.98086,-1.178166
743,-1.2675978,-4.395017,0.599103
744,-1.4234303,-3.7097723,0.7932207
745,-2.2474587,-3.990331,0.6687939
746,-2.6377878,-4.289733,-0.9915259
747,-2.9781668,-5.185546,-2.5893333
748,-2.7936203,-5.9497533,-2.728117
749,-3.100201,-7.382157,-1.2311072
750,-3.4764721,-9.475877,0.8171489
751,-3.7061832,-11.92164,2.01027
752,-3.6726837,-13.785351,2.7047868
753,-1.713261,-13.732708,4.5445685
754,1.7147565,-11.873784,7.4718876
755,4.1461635,-10.901102,5.459524
756,6.6613193,-11.389835,0.46271208
757,8.802896,-12.501302,-1.6860427
758,7.655537,-12.903894,1.9381863
759,3.8036907,-12.666706,6.005686
760,0.25094727,-12.654741,6.425028
761,1.0941181,-12.312269,4.0845485
762,5.073083,-11.809178,-0.27996024
763,7.207481,-11.897713,-2.306681
764,9.02812,-13.059428,0.19441684
765,8.997013,-13.962718,2.716751
766,5.631209,-14.829818,5.9913287
767,1.0319048,-15.169897,5.955436
768,-0.86291164,-14.094323,3.5623147
769,-0.2976073,-13.30858,5.378168
770,1.5732809,-12.362518,6.096912
