,gx,gy,gz
501,3.6560795,-3.153356,-2.1467109
502,3.255219,-3.0190701,-0.6287538
503,3.255219,-3.0190701,-0.6287538
504,3.255219,-3.0190701,-0.6287538
505,3.255219,-3.0190701,-0.6287538
506,3.2078161,0.51310945,-0.6383409
507,3.5014875,4.1369658,-0.24340574
508,3.6416988,5.3815575,0.14460538
509,3.394365,5.8745604,-0.12130341
510,1.6775423,4.884227,-1.1814766
511,1.6775423,4.884227,-1.1814766
512,1.6775423,4.884227,-1.1814766
513,1.6775423,4.884227,-1.1814766
514,1.5810721,4.116194,-1.2192924
515,1.5810721,4.116194,-1.2192924
516,-0.08348764,0.26104867,-0.41291094
517,-0.08348764,0.26104867,-0.41291094
518,-0.08348764,0.26104867,-0.41291094
519,-0.08348764,0.26104867,-0.41291094
520,-3.2041543,-2.8777936,0.43940863
521,-3.2041543,-2.8777936,0.43940863
522,-3.2041543,-2.8777936,0.43940863
523,-3.2041543,-2.8777936,0.43940863
524,-3.3065498,-3.139508,0.20645547
525,-3.0010943,-3.4193313,-0.3521261
526,-3.0010943,-3.4193313,-0.3521261
527,-1.9574988,-3.2562177,-0.7337458
528,2.5362532,-0.5949992,-0.7507895
529,2.5362532,-0.5949992,-0.7507895
530,-1.8248107,-4.0520134,-0.8366074
531,-1.8248107,-4.0520134,-0.8366074
532,-1.8248107,-4.0520134,-0.8366074
533,-1.8248107,-4.0520134,-0.8366074
534,-2.5064933,0.24393836,0.6653712
535,-2.5064933,0.24393836,0.6653712
536,-3.3262568,-0.3013278,1.6338677
537,-3.3262568,-0.3013278,1.6338677
538,-3.9552102,-0.6946651,1.0939277
539,-3.9552102,-0.6946651,1.0939277
540,-4.2147274,-0.58061856,1.4200888
541,-4.2147274,-0.58061856,1.4200888
542,-4.1582704,-1.022424,2.36029
543,-3.6018193,1.737395,2.6934416
544,-4.0004826,2.5758667,2.3629532
545,-4.0004826,2.5758667,2.3629532
546,-5.605323,1.4352018,0.96064043
547,-5.605323,1.4352018,0.96064043
548,-5.605323,1.4352018,0.96064043
549,-4.132638,0.49393523,-0.119172946
550,-4.132638,0.49393523,-0.119172946
551,-2.6909118,-0.7730263,0.5811512
552,-2.6909118,-0.7730263,0.5811512
553,-1.6099665,-1.2271484,1.5245482
554,-1.0887347,-1.3923261,1.5997137
555,-1.0887347,-1.3923261,1.5997137
556,-0.10905323,-1.0085759,0.2624468
557,-0.10905323,-1.0085759,0.2624468
558,-0.10905323,-1.0085759,0.2624468
559,-0.10905323,-1.0085759,0.2624468
560,1.0230231,-0.050265685,-1.2144988
561,1.0230231,-0.050265685,-1.2144988
562,2.223341,1.6276095,-1.6308051
563,2.223341,1.6276095,-1.6308051
564,2.223341,1.6276095,-1.6308051
565,2.223341,1.6276095,-1.6308051
566,3.2946992,2.438851,-0.8973923
567,3.2946992,2.438851,-0.8973923
568,3.2946992,2.438851,-0.8973923
569,5.0013356,1.8871934,-1.3258822
570,5.0013356,1.8871934,-1.3258822
571,4.24289,1.1895324,-1.7949177
572,4.24289,1.1895324,-1.7949177
573,3.7360384,-2.558024,-1.6292074
574,3.7807784,-4.9069295,-1.2822077
575,3.6970909,-5.6248965,-0.8957944
576,3.401289,-5.2960725,-0.5381424
577,2.9908414,-4.045622,-0.2838846
578,2.38752,-0.9872713,0.054060575
579,2.5746017,1.7475814,-0.12662958
580,2.8245986,3.2213314,-0.5535883
581,2.8245986,3.2213314,-0.5535883
582,2.8245986,3.2213314,-0.5535883
583,2.788314,4.053811,-0.6649717
584,1.6935208,4.1785765,-0.66284126
585,1.6935208,4.1785765,-0.66284126
586,1.6935208,4.1785765,-0.66284126
587,1.6935208,4.1785765,-0.66284126
588,1.6935208,4.1785765,-0.66284126
589,0.27203387,1.5684891,-0.39526802
590,0.27203387,1.5684891,-0.39526802
591,0.27203387,1.5684891,-0.39526802
592,-1.8007765,-0.7228938,0.1814225
593,-1.8007765,-0.7228938,0.1814225
594,-3.4110093,-2.1395872,0.016710844
595,-3.4110093,-2.1395872,0.016710844
