,ax,ay,az
501,-8.669795,14.974882,-18.423538
502,-8.090134,15.406189,-21.20699
503,2.292025,5.6036916,-6.1992054
504,2.292025,5.6036916,-6.1992054
505,2.292025,5.6036916,-6.1992054
506,2.292025,5.6036916,-6.1992054
507,-1.8185452,-2.2007985,1.0208379
508,-1.8185452,-2.2007985,1.0208379
509,-3.3589249,-3.9134614,3.8521454
510,5.8157554,-15.433407,28.04448
511,5.8157554,-15.433407,28.04448
512,5.8157554,-15.433407,28.04448
513,2.996412,-16.264614,6.1639113
514,-7.1653075,-32.190044,-18.95295
515,-7.1653075,-32.190044,-18.95295
516,-7.1653075,-32.190044,-18.95295
517,-7.1653075,-32.190044,-18.95295
518,9.897612,-4.1291146,-20.081165
519,9.897612,-4.1291146,-20.081165
520,9.897612,-4.1291146,-20.081165
521,9.897612,-4.1291146,-20.081165
522,5.3967123,-32.50141,4.237988
523,5.3967123,-32.50141,4.237988
524,5.3967123,-32.50141,4.237988
525,5.3967123,-32.50141,4.237988
526,6.2063837,-36.427734,-0.7902297
527,-5.79751,-21.290438,14.601004
528,-5.79751,-21.290438,14.601004
529,-5.79751,-21.290438,14.601004
530,-5.79751,-21.290438,14.601004
531,-14.723337,-19.647167,23.682364
532,-15.061024,-18.763319,16.22274
533,-13.26192,-15.165112,9.776475
534,-13.26192,-15.165112,9.776475
535,10.060623,0.063110694,8.212168
536,10.060623,0.063110694,8.212168
537,10.060623,0.063110694,8.212168
538,10.060623,0.063110694,8.212168
539,12.726826,2.935096,10.358529
540,12.726826,2.935096,10.358529
541,12.789039,-0.116650105,4.0558343
542,12.789039,-0.116650105,4.0558343
543,12.789039,-0.116650105,4.0558343
544,12.789039,-0.116650105,4.0558343
545,8.414959,1.1793624,0.9299107
546,-8.89502,-5.736493,9.311669
547,-8.89502,-5.736493,9.311669
548,-8.89502,-5.736493,9.311669
549,-8.89502,-5.736493,9.311669
550,-10.507183,-7.3319077,6.06102
551,-7.785946,-14.949458,-3.6338003
552,-2.7672994,-19.400408,-8.597113
553,3.391527,-36.68167,-0.90508515
554,3.391527,-36.68167,-0.90508515
555,-2.8366911,-43.585266,-4.0959144
556,-11.271391,-45.255154,-2.6898317
557,-10.93819,-25.8036,6.7986073
558,-10.93819,-25.8036,6.7986073
559,-3.138486,-20.047367,4.9567323
560,-3.138486,-20.047367,4.9567323
561,-3.138486,-20.047367,4.9567323
562,-3.138486,-20.047367,4.9567323
563,19.213768,-14.504094,1.2364911
564,19.213768,-14.504094,1.2364911
565,19.213768,-14.504094,1.2364911
566,19.213768,-14.504094,1.2364911
567,12.987942,-11.792428,-2.8142586
568,0.45942193,-5.9114685,-5.6913285
569,0.45942193,-5.9114685,-5.6913285
570,-1.6654046,-3.92064,-6.5682983
571,-6.5569324,0.122931264,-7.2508507
572,-7.663613,2.3769703,-6.9275208
573,-5.2944193,13.4300165,-21.52314
574,-5.2944193,13.4300165,-21.52314
575,-5.2944193,13.4300165,-21.52314
576,-2.4966114,12.102897,-15.683158
577,-1.5574285,11.441581,-10.405787
578,1.3504493,-2.1361923,1.5741782
579,1.3504493,-2.1361923,1.5741782
580,1.3504493,-2.1361923,1.5741782
581,1.3504493,-2.1361923,1.5741782
582,-0.029312078,-5.1329036,7.376175
583,9.22463,-12.149258,35.808292
584,9.22463,-12.149258,35.808292
585,8.244769,-18.818354,19.875683
586,4.569992,-20.53341,11.664113
587,-7.488937,-22.358833,-10.209277
588,-7.488937,-22.358833,-10.209277
589,-7.488937,-22.358833,-10.209277
590,-3.696612,-6.5030937,-6.311967
591,-3.696612,-6.5030937,-6.311967
592,-1.0304092,-4.6298127,-12.516257
593,1.843969,-4.193721,-16.140486
594,-0.5395815,-6.68764,-13.095919
595,-2.1948166,-23.85375,-3.693621
596,-2.1948166,-23.85375,-3.693621
597,1.7099708,-33.287155,4.9567323
598,5.0970116,-34.96871,6.4537416
599,9.193523,-31.073793,-1.4584254
600,8.771789,-27.432516,-5.4852467
601,6.6589265,-21.64996,-5.866304
602,6.6589265,-21.64996,-5.866304
603,-8.130812,-22.61038,24.067907
604,-10.749158,-18.868603,13.273885
605,-7.3689966,-14.58545,10.535598
606,-7.3689966,-14.58545,10.535598
607,-5.486144,-12.978072,8.602496
608,9.770792,-0.14297116,11.426925
609,9.770792,-0.14297116,11.426925
610,9.770792,-0.14297116,11.426925
611,9.770792,-0.14297116,11.426925
612,13.390236,0.68105716,7.960622
613,13.390236,0.68105716,7.960622
614,5.604888,0.6786643,5.3709893
