,gx,gy,gz
501,-0.17516425,1.8130932,-0.42462853
502,-0.5194343,1.3089051,-0.3718329
503,-2.4217408,-1.0768174,-0.49599913
504,-3.392301,-5.898861,-1.2656965
505,-3.392301,-5.898861,-1.2656965
506,-3.392301,-5.898861,-1.2656965
507,-3.392301,-5.898861,-1.2656965
508,-3.316137,-6.435073,-1.1185613
509,-3.1162727,-6.0902033,-0.707115
510,-2.8801239,-5.4319563,-0.45871598
511,3.5596094,-0.5645735,-0.2183062
512,3.5596094,-0.5645735,-0.2183062
513,4.2865644,-1.6322033,-0.15918577
514,2.8469684,-2.5665457,0.39300442
515,-1.4549086,-2.6283958,0.9979902
516,-1.5177573,-2.2686133,1.1232216
517,-1.9202157,-1.6151596,1.3886644
518,-2.5016997,1.4784102,1.4696887
519,-2.5016997,1.4784102,1.4696887
520,-2.5016997,1.4784102,1.4696887
521,-2.5016997,1.4784102,1.4696887
522,-4.1097355,0.285549,1.1402653
523,-4.1097355,0.285549,1.1402653
524,-4.1097355,0.285549,1.1402653
525,-4.1097355,0.285549,1.1402653
526,-3.9013493,1.233207,1.0774167
527,-4.7936153,2.2304647,0.56197697
528,-4.34908,-0.36524177,0.8529853
529,-4.34908,-0.36524177,0.8529853
530,-4.34908,-0.36524177,0.8529853
531,-4.34908,-0.36524177,0.8529853
532,-4.34908,-0.36524177,0.8529853
533,-2.5758,-1.0741544,1.5858656
534,-2.5758,-1.0741544,1.5858656
535,-2.4494367,-1.1386676,1.9243435
536,-0.896327,-2.4711409,2.002172
537,-0.896327,-2.4711409,2.002172
538,-0.896327,-2.4711409,2.002172
539,-0.413377,-1.8006433,1.4835367
540,-0.413377,-1.8006433,1.4835367
541,0.41597348,-0.7015891,0.7479933
542,0.7469281,-1.0197608,-0.030692026
543,1.8193514,-1.1418632,-0.9192295
544,1.8193514,-1.1418632,-0.9192295
545,1.8395909,0.70338666,-1.7992451
546,1.7143594,1.3179595,-1.9367268
547,1.7191529,2.3935785,-2.0736759
548,2.0741417,2.4447098,-2.103569
549,3.5718596,2.6019647,-1.8455828
550,4.2157264,2.963345,-1.4053087
551,4.8174496,3.5533512,-0.47948802
552,5.6217675,1.1010514,-1.7987125
553,5.6217675,1.1010514,-1.7987125
554,5.6217675,1.1010514,-1.7987125
555,4.9091263,-0.730883,-2.3076942
556,3.9188592,-4.030176,-0.9938624
557,3.9188592,-4.030176,-0.9938624
558,3.9188592,-4.030176,-0.9938624
559,3.9188592,-4.030176,-0.9938624
560,3.2632082,4.3245797,-0.06324821
561,3.2632082,4.3245797,-0.06324821
562,3.2632082,4.3245797,-0.06324821
563,3.2632082,4.3245797,-0.06324821
564,3.637904,6.6053104,-1.0050473
565,3.637904,6.6053104,-1.0050473
566,3.637904,6.6053104,-1.0050473
567,3.0793223,6.0926003,-1.3573732
568,2.8751972,5.690675,-1.3626994
569,2.3166156,5.2014,-1.1798787
570,1.6940534,4.693949,-0.89845747
571,0.803452,3.5043504,-0.7961285
572,-1.2011834,-0.8790836,0.17023756
573,-1.2011834,-0.8790836,0.17023756
574,-1.2011834,-0.8790836,0.17023756
575,-1.2011834,-0.8790836,0.17023756
576,-3.1237292,-3.1811187,-0.01790923
577,-3.5101426,-3.7663312,-0.20286031
578,-3.607678,-4.0701222,-0.3169734
579,-3.754214,-4.7492085,-0.5823496
580,-3.7419639,-4.8067307,-0.59839463
581,-3.4936314,-4.9352245,-0.577556
582,-3.4936314,-4.9352245,-0.577556
583,-2.1968434,-3.2791867,-0.19327322
584,3.255219,-2.992972,-1.1254853
585,3.255219,-2.992972,-1.1254853
586,2.01602,-3.3367093,-0.524827
587,0.5577161,-2.9311218,0.29866472
588,-0.1500647,-2.9721334,0.47189823
589,-0.8057156,-2.629461,0.83647424
590,-2.0055008,0.61756885,1.4760801
591,-2.0055008,0.61756885,1.4760801
592,-2.0055008,0.61756885,1.4760801
593,-2.0055008,0.61756885,1.4760801
594,-4.3911567,-0.08541837,1.8896568
595,-4.3911567,-0.08541837,1.8896568
596,-4.6384907,-0.080624826,1.9850618
597,-4.9593253,0.36391023,2.1130228
598,-4.5798364,0.8105092,1.9232782
599,-3.9013493,1.2204242,1.323086
600,-4.0612674,0.8196302,1.120026
601,-6.057847,-1.632736,0.0476026
602,-6.057847,-1.632736,0.0476026
603,-5.249868,-1.2697577,0.20592286
604,-3.3678007,-0.5592473,1.0939277
605,-2.839645,-1.0986547,1.5954528
606,-2.6594875,-1.3043778,1.6993796
607,-1.5673572,-1.0091085,2.1092947
608,-1.5673572,-1.0091085,2.1092947
609,-1.5673572,-1.0091085,2.1092947
610,0.6835467,-0.5560516,0.64193606
611,0.6835467,-0.5560516,0.64193606
612,0.6835467,-0.5560516,0.64193606
613,0.6835467,-0.5560516,0.64193606
614,0.9217594,-0.7138393,0.30665395
615,1.431873,-0.7991245,-0.5280227
616,1.3662945,1.190065,-1.6947192
617,1.3662945,1.190065,-1.6947192
618,2.3885853,2.1734083,-1.8024409
619,2.3885853,2.1734083,-1.8024409
620,3.9417617,1.9959137,-0.7433329
621,3.9417617,1.9959137,-0.7433329
622,3.9417617,1.9959137,-0.7433329
623,4.881963,1.7491792,-0.20978433
624,5.5892777,1.5562389,-0.9410668
625,5.5892777,1.5562389,-0.9410668
626,5.5892777,1.5562389,-0.9410668
627,3.9401639,-1.4067733,-1.9622924
628,3.5211942,-2.3613553,-1.8221476
629,3.5318468,-4.2902927,-1.2545116
630,3.5318468,-4.2902927,-1.2545116
631,3.5318468,-4.2902927,-1.2545116
632,3.5318468,-4.2902927,-1.2545116
633,2.9668736,-1.8416548,-0.06644391
634,3.072931,4.0127993,-0.30891758
635,3.072931,4.0127993,-0.30891758
636,3.072931,4.0127993,-0.30891758
637,3.072931,4.0127993,-0.30891758
638,3.0068865,4.3203187,-0.63461256
639,1.5640284,4.368321,-1.1915963
640,1.5640284,4.368321,-1.1915963
641,1.5640284,4.368321,-1.1915963
642,1.5640284,4.368321,-1.1915963
643,0.978816,4.2819705,-1.3141646
644,0.05193011,2.4335248,-1.4010477
645,0.05193011,2.4335248,-1.4010477
646,-1.3519804,0.9938624,-1.1372029
647,-3.012812,-0.8513875,-0.8568468
648,-3.632711,-3.8899646,-0.577556
649,-3.632711,-3.8899646,-0.577556
650,-3.4466946,-4.2348337,-0.6170362
651,-3.126925,-4.5802355,-0.472564
652,-2.9003632,-3.9827065,-0.07390054
653,-2.9003632,-3.9827065,-0.07390054
654,-2.3226075,-2.9055562,0.01724346
655,-0.57222986,-1.8224806,0.04600475
656,7.4403863,-4.7038693,-1.0786151
657,7.4403863,-4.7038693,-1.0786151
658,7.158965,-3.176325,-0.6916691
659,-1.7650911,-0.3338174,0.8967265
660,-1.7650911,-0.3338174,0.8967265
661,-1.7650911,-0.3338174,0.8967265
662,-1.7650911,-0.3338174,0.8967265
663,-1.6877952,0.5157725,1.3065748
664,-1.7618954,0.4960657,1.2921942
665,-3.1950998,0.727421,0.92868346
666,-3.8283143,0.63521177,1.0912646
667,-5.531289,-0.54433405,2.252635
668,-4.1465526,1.0189619,2.2819955
669,-4.1465526,1.0189619,2.2819955
670,-3.4727929,2.7160113,1.5682893
671,-3.4727929,2.7160113,1.5682893
672,-6.620157,-0.8214944,0.61637044
673,-6.620157,-0.8214944,0.61637044
674,-6.620157,-0.8214944,0.61637044
675,-3.3880403,0.30578846,1.5480499
676,-3.3880403,0.30578846,1.5480499
677,-1.9228787,-1.3715541,2.0208137
678,-1.9228787,-1.3715541,2.0208137
679,-1.9228787,-1.3715541,2.0208137
680,-1.9228787,-1.3715541,2.0208137
681,0.22889194,-0.31943676,1.0544475
682,0.22889194,-0.31943676,1.0544475
683,0.22889194,-0.31943676,1.0544475
684,0.22889194,-0.31943676,1.0544475
685,0.9559135,-0.33594787,0.24646829
686,0.9559135,-0.33594787,0.24646829
687,1.6285416,-0.43934205,-1.0023843
688,1.6892599,-0.20325978,-1.4517128
689,1.6312046,0.5349467,-2.078536
690,1.6312046,0.5349467,-2.078536
691,2.2969086,2.559289,-2.0257404
692,2.6012325,2.994237,-1.8663548
693,3.5025527,3.1525571,-1.1004523
694,5.384021,1.0652996,-1.6062382
695,5.384021,1.0652996,-1.6062382
696,5.384021,1.0652996,-1.6062382
697,5.384021,1.0652996,-1.6062382
698,3.8095396,-2.0671513,-1.9351289
699,3.8095396,-2.0671513,-1.9351289
700,3.1635423,-3.564869,-1.0524502
701,3.5025527,-4.0141973,-0.6777545
702,3.4892373,-3.419864,-0.86856437
703,3.4892373,-3.419864,-0.86856437
704,2.9120142,-2.0554338,-0.50405496
705,2.6822567,3.6578104,-0.25938424
706,2.6822567,3.6578104,-0.25938424
707,2.6822567,3.6578104,-0.25938424
708,2.6822567,3.6578104,-0.25938424
709,2.6465714,4.4855633,-0.49280342
710,2.4146836,5.295739,-0.9096424
711,1.91955,4.9903502,-1.2054443
712,1.0619707,4.3043404,-1.2710227
713,1.0619707,4.3043404,-1.2710227
714,0.26990342,3.267669,-1.1793461
715,0.26990342,3.267669,-1.1793461
716,-1.8588982,-0.018308692,-0.63354737
717,-1.8588982,-0.018308692,-0.63354737
718,-1.8588982,-0.018308692,-0.63354737
719,-2.9803224,-4.3265104,-0.20499077
720,-2.9803224,-4.3265104,-0.20499077
721,-2.9803224,-4.3265104,-0.20499077
722,-2.9803224,-4.3265104,-0.20499077
723,-3.0064204,-5.2800274,-0.16610977
724,-3.0064204,-5.2800274,-0.16610977
725,1.7969816,-3.428386,-0.48055324
726,1.7969816,-3.428386,-0.48055324
727,1.7969816,-3.428386,-0.48055324
728,1.7969816,-3.428386,-0.48055324
729,0.37383023,-3.878247,-0.20286031
730,-0.04187697,-3.455616,-0.021637546
731,-0.75025696,-0.15738818,1.7878605
732,-0.75025696,-0.15738818,1.7878605
733,-0.75025696,-0.15738818,1.7878605
734,-0.75025696,-0.15738818,1.7878605
735,-0.41177914,2.8775272,2.0938487
736,-1.2107705,3.7659981,1.8454497
737,-4.008472,4.0127993,1.2543119
738,-4.008472,4.0127993,1.2543119
739,-5.692206,1.6009786,0.82102835
740,-3.751551,1.5284762,1.0374038
741,-3.751551,1.5284762,1.0374038
742,-4.5840974,0.33401713,0.30931705
743,-6.436804,-2.3597574,-0.73747414
744,-6.436804,-2.3597574,-0.73747414
745,-2.198974,-1.1162311,1.8619608
746,-2.198974,-1.1162311,1.8619608
747,-2.198974,-1.1162311,1.8619608
748,-2.198974,-1.1162311,1.8619608
749,-2.1291344,-1.583136,2.0794015
750,-1.9292701,-2.434923,2.3485725
751,-1.3781452,-2.7909105,2.1162186
752,-0.3163742,-1.1647657,1.325749
753,-0.3163742,-1.1647657,1.325749
754,0.2949364,-0.9057144,0.62009877
755,1.999509,-0.35725254,-1.4085044
756,1.999509,-0.35725254,-1.4085044
757,1.999509,-0.35725254,-1.4085044
758,2.5458403,1.8221476,-2.0086966
759,2.5458403,1.8221476,-2.0086966
760,2.9871132,2.9227996,-2.0140228
761,3.488172,3.5837102,-1.7863958
762,3.699754,3.0603478,-1.4826046
763,4.330838,2.4031658,-0.5802191
764,5.65692,1.7928537,-0.46031383
765,5.65692,1.7928537,-0.46031383
766,5.8120446,0.19120933,-2.0875905
767,5.8120446,0.19120933,-2.0875905
768,4.5824327,-1.5165589,-2.5422451
769,3.35595,-4.095222,-1.5923902
770,3.1854463,-2.2184808,-0.20658863
771,3.1854463,-2.2184808,-0.20658863
772,3.1854463,-2.2184808,-0.20658863
773,3.1854463,-2.2184808,-0.20658863
774,3.0803876,-1.0314784,-0.0008655018
775,3.7167978,3.87372,0.054593194
776,3.7167978,3.87372,0.054593194
777,3.8916292,4.285699,-0.4177045
778,3.1752598,4.748343,-1.2043791
779,3.1752598,4.748343,-1.2043791
780,1.6535746,4.549544,-1.0167649
781,1.6535746,4.549544,-1.0167649
782,1.6535746,4.549544,-1.0167649
783,0.8642369,4.28996,-0.9970581
784,0.8642369,4.28996,-0.9970581
785,0.49539992,3.8608706,-0.9682968
786,-3.1801865,-2.44451,-0.3910071
787,-3.1801865,-2.44451,-0.3910071
788,-3.1801865,-2.44451,-0.3910071
789,-3.1801865,-2.44451,-0.3910071
790,-3.6556134,-5.0103235,-0.29240647
791,-3.6556134,-5.0103235,-0.29240647
792,-3.6556134,-5.0103235,-0.29240647
793,-3.656146,-5.4287605,-0.19007751
794,-3.5032184,-5.4463367,-0.0856181
795,3.27659,-5.031695,-0.94958866
796,3.27659,-5.031695,-0.94958866
797,3.27659,-5.031695,-0.94958866
798,0.03328853,-1.4840027,0.6925346
799,0.03328853,-1.4840027,0.6925346
800,0.03328853,-1.4840027,0.6925346
801,0.03328853,-1.4840027,0.6925346
802,-1.201716,0.25885162,1.7569687
803,-1.201716,0.25885162,1.7569687
804,-2.027871,1.3941903,1.5256134
805,-2.027871,1.3941903,1.5256134
806,-4.300013,-0.46597287,0.74266714
807,-4.300013,-0.46597287,0.74266714
808,-4.300013,-0.46597287,0.74266714
809,-3.657744,1.7699512,1.4893955
810,-3.657744,1.7699512,1.4893955
811,-3.657744,1.7699512,1.4893955
812,-4.2157927,1.632403,0.85351795
813,-5.2461395,-0.23255369,0.19953147
814,-5.5408764,-0.6845454,0.08282187
815,-4.9215097,-0.4601141,0.44366956
816,-3.592232,-0.2960016,1.4318063
817,-2.9824526,-1.0571107,2.0602272
818,-2.8929067,-1.2452574,2.108762
819,-2.168548,-1.8560354,1.9866596
820,-2.168548,-1.8560354,1.9866596
821,-2.168548,-1.8560354,1.9866596
822,-1.7149585,-1.7254778,1.6679552
823,-1.7149585,-1.7254778,1.6679552
824,-1.2379339,-0.9350083,1.2852702
825,1.2549111,-0.87429,-0.5770234
826,1.2549111,-0.87429,-0.5770234
827,1.2549111,-0.87429,-0.5770234
828,1.6088347,-0.26877162,-1.2320751
829,1.6088347,-0.26877162,-1.2320751
830,3.0500286,2.4281986,-1.1345397
831,3.0500286,2.4281986,-1.1345397
832,3.0500286,2.4281986,-1.1345397
833,3.0500286,2.4281986,-1.1345397
834,4.7732425,2.8044922,-0.9133707
835,4.7732425,2.8044922,-0.9133707
836,4.9901505,2.593443,-1.2736858
837,4.8675823,2.2927809,-1.7219492
838,4.1938224,1.2571747,-2.433991
839,4.0179925,-3.4486918,-1.1740199
840,4.0179925,-3.4486918,-1.1740199
841,4.0179925,-3.4486918,-1.1740199
842,4.3175225,-3.2130756,-1.0807455
843,4.5429525,-2.2403848,-0.9133707
844,4.5014086,-1.8341981,-0.830216
845,3.8852377,-0.86150724,-0.056324195
846,3.5094767,-0.17922546,0.27363172
847,3.0937696,0.74872565,0.2266949
848,3.0937696,0.74872565,0.2266949
849,2.7893794,2.4228725,-0.7151042
850,2.909351,4.3043404,-1.7389929
851,2.909351,4.3043404,-1.7389929
852,2.909351,4.3043404,-1.7389929
853,2.314485,5.9081817,-1.77095
854,2.314485,5.9081817,-1.77095
855,1.0469909,3.6013532,-1.197455
856,1.0469909,3.6013532,-1.197455
857,1.0469909,3.6013532,-1.197455
858,1.0469909,3.6013532,-1.197455
859,-0.7507895,0.08674991,-0.16770762
860,-1.8002439,-1.0789479,0.08175664
861,-3.0581508,-4.067459,-0.23488387
862,-3.0581508,-4.067459,-0.23488387
863,-3.0581508,-4.067459,-0.23488387
864,-3.0581508,-4.067459,-0.23488387
865,0.39673272,-2.6427765,-0.21937142
866,0.39673272,-2.6427765,-0.21937142
867,0.39673272,-2.6427765,-0.21937142
868,1.6450527,-2.7403119,-0.23435126
869,0.3013278,-3.3793852,0.7139059
870,0.11744194,-3.7199934,0.7671675
871,-1.7778739,-4.534897,-0.11650986
872,-1.7778739,-4.534897,-0.11650986
873,-2.475069,-1.3667605,1.439263
874,-2.0630236,1.6740137,1.5437889
875,-1.5987816,2.941974,1.6140944
876,-1.5577701,2.5544953,1.4787432
877,-3.7574098,0.9368724,1.7185538
878,-3.7574098,0.9368724,1.7185538
